country,weight,imp_family,imp_friends,imp_leisure,imp_politics,imp_work,imp_religion
Malaysia,0.7616146,1,2,2,2,2,3
Malaysia,0.7616146,1,1,2,2,1,2
Malaysia,0.7616146,1,2,1,3,1,1
Malaysia,0.7616146,1,2,2,3,2,3
Malaysia,0.7616146,1,1,2,1,1,2
Malaysia,0.7616146,1,2,2,2,3,3
Malaysia,0.7616146,1,1,2,2,2,1
Malaysia,0.7616146,1,1,1,2,2,1
Malaysia,0.7616146,1,2,2,2,2,1
Malaysia,0.7616146,1,1,2,3,2,2
Malaysia,0.7616146,1,1,1,2,1,3
Malaysia,0.7616146,1,1,2,1,1,1
Malaysia,0.7616146,1,2,2,2,1,2
Malaysia,0.7616146,1,1,1,3,1,1
Malaysia,0.7616146,1,2,1,2,3,1
Malaysia,0.7616146,1,2,1,1,1,1
Malaysia,0.7616146,1,2,1,2,2,2
Malaysia,0.7616146,1,2,1,3,2,1
Malaysia,0.7616146,1,2,2,2,1,2
Malaysia,0.7616146,1,1,1,2,2,3
Malaysia,0.7616146,1,2,2,3,3,2
Malaysia,0.7616146,2,2,2,2,1,1
Malaysia,0.7616146,1,1,1,3,1,2
Malaysia,0.7616146,1,1,2,3,3,1
Malaysia,0.7616146,1,2,3,2,1,1
Malaysia,0.7616146,1,2,2,3,1,3
Malaysia,0.7616146,2,2,2,3,2,2
Malaysia,0.7616146,1,2,1,3,2,1
Malaysia,0.7616146,1,2,2,2,2,2
Malaysia,0.7616146,1,1,1,2,1,1
Malaysia,0.7616146,1,2,2,2,2,3
Malaysia,0.7616146,1,1,2,3,2,2
Malaysia,0.7616146,1,3,2,3,1,1
Malaysia,0.7616146,1,1,1,1,1,2
Malaysia,0.7616146,1,2,2,3,1,1
Malaysia,0.7616146,1,2,1,3,1,1
Malaysia,0.7616146,1,2,2,3,2,1
Malaysia,0.7616146,1,1,2,3,2,1
Malaysia,0.7616146,1,2,2,2,2,1
Malaysia,0.7616146,1,2,1,2,2,1
Malaysia,0.7616146,1,2,2,2,2,1
Malaysia,0.7616146,1,2,2,3,2,2
Malaysia,0.7616146,1,2,2,3,1,1
Malaysia,0.7616146,1,2,3,4,2,2
Malaysia,0.7616146,1,2,1,2,1,2
Malaysia,0.7616146,1,1,1,2,1,2
Malaysia,0.7616146,1,1,1,2,1,1
Malaysia,0.7616146,1,1,1,2,1,1
Malaysia,0.7616146,1,2,3,2,2,1
Malaysia,0.7616146,1,1,3,4,1,1
Malaysia,0.7616146,1,1,1,2,1,1
Malaysia,0.7616146,1,1,2,2,1,1
Malaysia,0.7616146,1,2,1,3,2,1
Malaysia,0.7616146,1,2,2,3,1,1
Malaysia,0.7616146,2,2,2,3,2,2
Malaysia,0.7616146,1,2,2,4,2,1
Malaysia,0.7616146,1,1,2,2,1,1
Malaysia,0.7616146,1,2,2,4,2,1
Malaysia,0.7616146,1,1,2,2,1,1
Malaysia,0.7616146,1,2,1,2,1,2
Malaysia,0.7616146,1,2,1,1,1,1
Malaysia,0.7616146,1,1,1,2,1,1
Malaysia,0.7616146,1,2,2,2,2,2
Malaysia,0.7616146,1,2,1,2,1,1
Malaysia,0.7616146,1,2,1,2,2,1
Malaysia,0.7616146,1,2,1,3,2,2
Malaysia,0.7616146,1,2,2,2,2,2
Malaysia,0.7616146,1,2,2,2,2,2
Malaysia,0.7616146,1,2,1,2,1,3
Malaysia,0.7616146,1,2,2,2,2,1
Malaysia,0.7616146,1,2,2,2,1,3
Malaysia,0.7616146,1,2,2,3,2,2
Malaysia,0.7616146,1,2,2,3,1,1
Malaysia,0.7616146,1,2,2,3,2,1
Malaysia,0.7616146,1,1,1,2,1,1
Malaysia,0.7616146,1,2,2,2,1,1
Malaysia,0.7616146,1,2,3,2,2,2
Malaysia,0.7616146,1,3,2,4,2,2
Malaysia,0.7616146,1,1,2,3,2,2
Malaysia,0.7616146,1,2,1,3,1,1
Malaysia,0.7616146,2,1,1,2,2,1
Malaysia,0.7616146,1,2,2,4,2,1
Malaysia,0.7616146,1,1,2,3,2,2
Malaysia,0.7616146,1,1,1,4,2,3
Malaysia,0.7616146,1,2,2,2,1,2
Malaysia,0.7616146,1,2,1,3,2,1
Malaysia,0.7616146,1,1,2,2,2,1
Malaysia,0.7616146,1,1,1,2,1,2
Malaysia,0.7616146,1,2,1,3,2,1
Malaysia,0.7616146,1,1,2,2,1,3
Malaysia,0.7616146,1,2,1,1,4,2
Malaysia,0.7616146,1,1,1,1,1,1
Malaysia,0.7616146,1,1,2,3,1,2
Malaysia,0.7616146,1,2,2,3,2,2
Malaysia,0.7616146,1,2,1,2,1,1
Malaysia,0.7616146,1,3,1,4,1,3
Malaysia,0.7616146,1,1,1,1,1,1
Malaysia,0.7616146,1,3,2,3,2,1
Malaysia,0.7616146,2,2,2,3,2,2
Malaysia,0.7616146,1,2,1,3,2,2
Malaysia,0.7616146,1,1,2,3,2,1
Malaysia,0.7616146,1,3,2,3,1,1
Malaysia,0.7616146,1,2,2,2,2,1
Malaysia,0.7616146,1,2,1,2,1,1
Malaysia,0.7616146,1,1,1,2,1,2
Malaysia,0.7616146,1,2,3,3,2,1
Malaysia,0.7616146,1,1,1,3,2,1
Malaysia,0.7616146,1,2,2,2,1,1
Malaysia,0.7616146,1,2,1,3,1,3
Malaysia,0.7616146,1,1,1,1,1,2
Malaysia,0.7616146,1,2,1,3,1,1
Malaysia,0.7616146,1,1,1,2,1,1
Malaysia,0.7616146,1,2,2,3,2,1
Malaysia,0.7616146,1,1,1,3,2,2
Malaysia,0.7616146,1,1,1,3,2,1
Malaysia,0.7616146,1,2,1,3,2,1
Malaysia,0.7616146,2,2,1,3,2,3
Malaysia,0.7616146,1,1,2,3,1,1
Malaysia,0.7616146,1,2,2,3,2,1
Malaysia,0.7616146,1,1,2,3,1,1
Malaysia,0.7616146,1,2,2,2,1,1
Malaysia,0.7616146,1,2,2,3,2,2
Malaysia,0.7616146,1,2,2,2,2,4
Malaysia,0.7616146,1,2,1,2,2,1
Malaysia,0.7616146,1,1,3,1,2,1
Malaysia,0.7616146,1,2,2,2,2,1
Malaysia,0.7616146,1,2,2,2,2,1
Malaysia,0.7616146,1,2,1,3,2,1
Malaysia,0.7616146,1,2,2,3,2,1
Malaysia,0.7616146,1,2,3,3,2,1
Malaysia,0.7616146,1,2,3,3,2,3
Malaysia,0.7616146,1,2,2,3,3,4
Malaysia,0.7616146,1,2,3,1,1,1
Malaysia,0.7616146,1,1,1,1,2,1
Malaysia,0.7616146,1,1,1,2,2,1
Malaysia,0.7616146,1,2,2,3,2,1
Malaysia,0.7616146,1,2,2,3,2,2
Malaysia,0.7616146,1,2,2,3,3,3
Malaysia,0.7616146,1,3,2,2,2,2
Malaysia,0.7616146,1,2,1,3,2,3
Malaysia,0.7616146,1,1,2,2,3,3
Malaysia,0.7616146,2,2,2,2,3,2
Malaysia,0.7616146,1,3,2,3,1,1
Malaysia,0.7616146,1,1,2,3,2,3
Malaysia,0.7616146,1,2,1,2,1,1
Malaysia,0.7616146,1,2,1,2,1,1
Malaysia,0.7616146,1,2,2,4,2,3
Malaysia,0.7616146,1,2,2,3,2,2
Malaysia,0.7616146,1,1,2,2,2,2
Malaysia,0.7616146,1,2,1,2,2,3
Malaysia,0.7616146,1,2,2,2,2,2
Malaysia,0.7616146,1,3,2,1,1,2
Malaysia,0.7616146,1,2,1,3,1,2
Malaysia,0.7616146,1,2,2,3,2,3
Malaysia,0.7616146,1,2,2,4,2,3
Malaysia,0.7616146,1,2,2,2,2,2
Malaysia,0.7616146,1,1,1,2,2,2
Malaysia,0.7616146,1,1,2,2,1,2
Malaysia,0.7616146,2,2,2,3,2,3
Malaysia,0.7616146,1,1,1,3,1,1
Malaysia,0.7616146,1,3,2,3,2,1
Malaysia,0.7616146,1,2,2,3,2,4
Malaysia,0.7616146,1,2,1,3,2,1
Malaysia,0.7616146,1,1,1,3,2,1
Malaysia,0.7616146,1,2,2,2,2,2
Malaysia,0.7616146,2,2,2,3,2,2
Malaysia,0.7616146,1,1,1,2,1,3
Malaysia,0.7616146,1,1,2,3,1,2
Malaysia,0.7616146,1,2,1,2,2,2
